id,srcLatitude,srcLongitude,destLatitude,destLongitude,distance,parent
14546,53.88,14.15,51.52,7.61,513.5123484,0
14547,41.38,123.29,37.47,126.45,513.3709329,0
14548,4.32,113.99,1.48,110.35,513.2494922,0
14549,-27,-70,-22.5,-68.9,513.1637047,0
14550,45.05,33.98,47.26,39.82,513.1091115,0
14551,40.49,-80.23,40.69,-74.17,513.0753979,0
14552,-20.36,148.95,-16.89,145.76,512.8750051,0
14553,45.45,9.28,50.03,8.54,512.8502447,0
14554,31.94,-102.2,32.85,-96.85,512.8152238,0
14555,45.4,10.89,40.9,9.52,512.7549204,0
14556,43.63,-79.4,46.49,-84.51,512.6610649,0
14557,55.87,-4.43,51.38,-2.72,512.3094552,0
14558,47.15,-1.61,50.56,3.09,512.2949119,0
14559,14.66,49.38,12.83,45.03,512.268236,0
14560,38.85,-77.04,42.75,-73.8,512.2513736,0
14561,48.35,11.79,52.13,7.68,512.1834502,0
14562,6.58,3.32,9.01,7.26,511.9322502,0
14563,47.79,13,52.38,13.52,511.839279,0
14564,53.91,-8.82,52.83,-1.33,511.8174712,0
14565,34.45,108.75,38.48,106.01,511.798782,0
14566,48.69,9.22,52.31,4.76,511.7361698,0
14567,42.95,-87.9,39.05,-84.67,511.7022007,0
14568,48.54,7.63,50.1,14.26,511.6836833,0
14569,25.67,32.71,30.12,31.41,511.6522192,0
14570,38.75,-90.37,42.95,-87.9,511.6071013,0
14571,45.63,8.73,41.8,12.25,511.5368812,0
14572,37.4,121.37,40.08,116.58,511.4801288,0
14573,47.46,8.55,50.1,14.26,511.4246385,0
14574,50.1,14.26,50.87,7.14,511.2895796,0
14575,61.58,-159.54,61.17,-150,511.1900618,0
14576,45.2,7.65,40.63,8.29,511.1674175,0
14577,0.04,32.44,-3.32,29.32,511.1349224,0
14578,-41.44,-73.09,-45.92,-71.69,510.9766764,0
14579,-33.95,151.18,-29.5,149.85,510.7928021,0
14580,-25.38,31.11,-29.97,30.95,510.7495514,0
14581,25.79,-80.29,23.56,-75.88,510.6921554,0
14582,51.89,0.24,51.52,7.61,510.6171889,0
14583,25.22,110.04,22.31,113.91,510.5780846,0
14584,51.89,0.24,55.95,-3.37,510.5322668,0
14585,26.18,-98.24,29.98,-95.34,510.5255746,0
14586,52.7,-8.92,55.95,-3.37,510.5171978,0
14587,21.18,81.74,23.29,77.34,510.5159916,0
14588,42.76,10.24,46.91,7.5,510.4874636,0
14589,9.78,98.59,13.91,100.61,510.1784403,0
14590,55.95,-3.37,51.38,-2.72,510.1676804,0
14591,52.17,20.97,53.88,28.03,510.1159431,0
14592,8.58,-71.16,10.6,-66.99,509.9776051,0
14593,53.81,10.72,54.38,18.47,509.8161822,0
14594,37.74,-25.7,39.46,-31.13,509.7300321,0
14595,22.99,-82.41,21.04,-86.88,509.7033186,0
14596,-21.13,-47.77,-25.53,-49.18,509.6320632,0
14597,43.11,-76.11,41.41,-81.85,509.5664373,0
14598,33.68,-78.93,33.64,-84.43,509.5636245,0
14599,49.95,7.26,45.67,9.7,509.5602137,0
14600,63.79,20.28,59.35,17.94,509.2380011,0
14601,48.11,16.57,43.54,16.3,509.2260131,0
14602,43.38,-0.42,45.73,5.09,509.1128782,0
14603,50.95,-1.36,54.62,-5.87,509.0132772,0
14604,60.19,11.1,55.74,9.15,508.8658001,0
14605,39.12,117.35,40.85,111.82,508.6703654,0
14606,53.5,50.15,56.23,43.78,508.6137323,0
14607,17.45,78.47,12.95,77.67,508.4994461,0
14608,42.43,14.18,45.67,9.7,508.4301799,0
14609,35.53,134.17,35.55,139.78,508.400358,0
14610,-41.52,173.87,-37.01,174.79,508.2355907,0
14611,36.36,36.28,40.13,33,508.1370774,0
14612,37.62,-122.37,42.16,-121.73,507.9496427,0
14613,43.68,-79.63,45.47,-73.74,507.8930667,0
14614,48.35,11.79,43.81,11.21,507.7139853,0
14615,31.2,121.34,35.05,118.41,507.7036358,0
14616,-2.06,147.42,-6.57,146.73,507.6746095,0
14617,24.54,118.13,23.39,113.3,507.584154,0
14618,32.69,74.84,28.57,77.1,507.5775119,0
14619,27.15,-13.22,30.38,-9.55,507.5771464,0
14620,41.98,-87.9,38.82,-92.22,507.4691696,0
14621,1.4,-77.29,4.7,-74.15,507.4282952,0
14622,10.16,76.39,7.18,79.88,507.2594062,0
14623,41.98,-87.9,41.41,-81.85,507.2189633,0
14624,38.78,-9.14,43.3,-8.38,507.1749335,0
14625,38.07,15.65,41.8,12.25,506.8473434,0
14626,47.84,106.77,43.59,104.43,506.8298989,0
14627,35.69,51.31,33.59,46.4,506.7937149,0
14628,55.95,-3.37,51.4,-3.34,506.7896133,0
14629,40.49,-3.57,43.3,-8.38,506.5283417,0
14630,22.72,75.8,19.09,72.87,506.4805562,0
14631,34.45,108.75,37.75,112.63,506.4234379,0
14632,43.03,-81.15,45.32,-75.67,506.4208159,0
14633,40.9,9.52,45.45,9.28,506.3967398,0
14634,25.78,-100.11,21.71,-102.32,506.2015909,0
14635,55.53,13.37,59.35,17.94,506.0946243,0
14636,13.47,39.53,8.98,38.8,506.0659889,0
14637,50.9,4.48,51.38,-2.72,505.9622334,0
14638,32.73,-117.19,36.78,-119.72,505.8845703,0
14639,27.7,118,31.2,121.34,505.8705529,0
14640,43.68,10.39,39.25,9.05,505.806173,0
14641,-17.68,141.07,-16.89,145.76,505.7853907,0
14642,17.72,83.22,17.45,78.47,505.5859549,0
14643,40.9,29.31,38.77,34.53,505.4822539,0
14644,41.41,-81.85,39.18,-76.67,505.4526121,0
14645,17.94,-76.79,19.29,-81.36,505.1795962,0
14646,25.25,55.36,25.44,60.38,505.1650251,0
14647,32.38,3.79,36.28,6.62,505.100747,0
14648,19.44,-99.07,15.78,-96.26,504.8454948,0
14649,52.83,-1.33,49.01,2.55,504.6495627,0
14650,44.35,-105.54,39.86,-104.67,504.5290468,0
14651,48.73,2.36,51.4,-3.34,504.4811544,0
14652,45.73,5.09,44.54,11.29,504.4586542,0
14653,11.55,104.84,13.68,100.75,504.4286189,0
14654,38.85,-77.04,41.94,-72.68,504.288222,0
14655,12.99,80.18,11.14,75.96,504.2182616,0
14656,8.48,76.92,12.95,77.67,503.9580955,0
14657,-9.43,160.05,-6.71,156.4,503.9221607,0
14658,53.32,-60.43,49.21,-57.39,503.7482274,0
14659,28.85,105.39,24.99,102.74,503.6787747,0
14660,1.35,103.99,5.77,103.01,503.4931937,0
14661,41.8,12.25,42.56,18.27,503.4424127,0
14662,-21.13,-47.77,-22.81,-43.24,503.4190514,0
14663,42.21,-83.35,40.48,-88.92,503.3789464,0
14664,51.48,-0.46,54.62,-5.87,503.3080821,0
14665,55.87,-4.43,51.4,-3.34,503.2655365,0
14666,34.45,108.75,31.43,104.74,503.2635179,0
14667,-14.22,-42.78,-12.91,-38.33,503.1662765,0
14668,51.48,-0.46,51.29,6.77,502.6313804,0
14669,49.21,-2.2,53.57,-0.35,502.600965,0
14670,35.69,51.31,31.9,54.28,502.513748,0
14671,18.44,-66,19.76,-70.57,502.3755131,0
14672,-26.14,28.25,-29.97,30.95,502.3693499,0
14673,45.2,7.65,40.9,9.52,502.3558331,0
14674,34.45,108.75,36.12,103.62,502.2053763,0
14675,32.9,-97.04,35.22,-101.71,502.1102947,0
14676,-23.01,-47.13,-23.48,-52.02,502.0031775,0
14677,34.45,108.75,32.86,103.68,501.8710469,0
14678,48.69,9.22,46.99,15.44,501.570086,0
14679,34.63,135.22,36.18,140.42,501.5310076,0
14680,18.04,-63.11,14.02,-60.99,501.4954132,0
14681,22.99,-82.41,21.42,-77.85,501.4518986,0
14682,18.58,73.92,22.72,75.8,500.6817515,0
14683,25.33,55.52,26.27,50.63,500.4897855,0
14684,43.14,-89.34,42.21,-83.35,500.4887222,0
14685,58.79,16.91,54.38,18.47,500.1124189,0
14686,48.73,2.36,48.45,-4.42,500.0634206,0
14687,-17.56,-149.61,-14.43,-146.26,500.0589913,0
14688,37.33,-79.98,39.87,-75.24,499.9502636,0
14689,51.84,-8.49,52.83,-1.33,499.5486197,0
14690,18.34,-64.97,15.55,-61.3,499.4110393,0
14691,66.52,-86.22,62.81,-92.12,499.2883957,0
14692,47.15,-1.61,51.51,0.06,499.2395538,0
14693,49.81,23.96,50.35,30.89,499.2185797,0
14694,44.54,11.29,40.63,8.29,499.1074186,0
14695,38.85,-77.04,41.41,-81.85,498.8749305,0
14696,53.91,-8.82,51.38,-2.72,498.8709846,0
14697,26.11,91.59,22.65,88.45,498.8412832,0
14698,43.63,1.36,47.27,5.09,498.789756,0
14699,53.91,-8.82,52.45,-1.75,498.7807781,0
14700,-23.01,-47.13,-19.63,-43.97,498.7294716,0
14701,1.73,40.09,-1.32,36.81,498.6174319,0
14702,45.32,-75.67,42.36,-71.01,498.6087576,0
14703,43.44,5.21,44.83,-0.72,498.4324725,0
14704,34.9,-120.46,36.08,-115.15,498.4216666,0
14705,34.13,134.61,35.55,139.78,498.2875315,0
14706,24.54,118.13,28.97,118.9,498.0763039,0
14707,58.88,5.64,57.2,-2.2,497.9841033,0
14708,29.98,-95.34,25.91,-97.43,497.9696968,0
14709,45.73,5.09,42.55,9.48,497.9212539,0
14710,51.87,-0.37,54.66,-6.22,497.5160781,0
14711,18.58,73.92,17.45,78.47,497.4976251,0
14712,16.91,96.13,20.13,92.87,497.2812815,0
14713,-9.44,147.22,-5.21,145.79,497.271997,0
14714,29.1,-111.05,28.7,-105.96,497.268201,0
14715,-5.06,-42.82,-3.78,-38.53,497.1332748,0
14716,24.54,118.13,22.31,113.91,497.0209132,0
14717,43.66,7.22,41.3,2.08,496.9568372,0
14718,47.43,0.73,51.89,0.24,496.8639184,0
14719,47.84,106.77,46.16,100.7,496.7652851,0
14720,31.94,-102.2,32.9,-97.04,496.6888867,0
14721,13.44,-89.06,10.59,-85.54,496.5559248,0
14722,19.41,-70.6,18.44,-66,496.4214125,0
14723,43.44,5.21,47.59,7.53,496.395344,0
14724,4.17,-73.61,1.25,-70.23,496.3866804,0
14725,-41.3,173.22,-37.01,174.79,496.3790183,0
14726,27.91,120.85,28.87,115.9,496.3622535,0
14727,0.98,-76.61,4.7,-74.15,496.3587498,0
14728,18.3,109.41,22.61,108.17,496.3245092,0
14729,37.36,-121.93,33.94,-118.41,496.2975983,0
14730,-6.97,110.37,-2.71,111.67,496.2097065,0
14731,26.54,101.8,30.58,103.95,496.1254241,0
14732,48.11,16.57,43.82,18.33,496.0925489,0
14733,28.38,70.28,24.91,67.16,496.0431884,0
14734,18.1,-94.58,19.44,-99.07,496.0232254,0
14735,-14.9,141.61,-16.89,145.76,496.0014493,0
14736,-19.63,-43.97,-23.43,-46.47,495.7342481,0
14737,40.52,22.97,40.98,28.81,495.4091312,0
14738,17.99,102.56,21.22,105.81,495.1314391,0
14739,38.75,-90.37,39.05,-84.67,495.1041795,0
14740,53.88,28.03,54.89,20.59,495.0672121,0
14741,8.82,-75.83,4.7,-74.15,494.8996943,0
14742,43.68,-79.63,46.49,-84.51,494.693524,0
14743,15.38,73.83,12.95,77.67,494.6109303,0
14744,44.82,10.3,40.63,8.29,494.5889959,0
14745,51.87,-0.37,55.95,-3.37,494.5105332,0
14746,-16.51,-68.19,-20.54,-70.18,494.4095399,0
14747,25.7,91.98,22.65,88.45,493.7295649,0
14748,41.8,12.25,40.66,17.95,493.6428045,0
14749,34.55,119.25,30.23,120.43,493.5899669,0
14750,53.42,-6.27,57.2,-2.2,493.5887553,0
14751,48.35,11.79,44.41,8.84,493.5711446,0
14752,22.01,113.38,25.22,110.04,493.5449954,0
14753,45.47,-73.74,43.63,-79.4,493.307363,0
14754,51.89,0.24,50.87,7.14,493.2359979,0
14755,36.1,-79.94,33.64,-84.43,493.1850663,0
14756,48.21,-78.84,45.47,-73.74,493.1623053,0
14757,41.79,-87.75,41.41,-81.85,493.106297,0
14758,38.17,-85.74,42.21,-83.35,493.0338774,0
14759,48.73,2.36,44.83,-0.72,493.0274576,0
14760,-9.41,119.24,-10.17,123.67,492.8615642,0
14761,33.62,73.1,29.35,71.72,492.8497554,0
14762,43.96,81.33,43.91,87.47,492.5660243,0
14763,15.48,44.22,15.97,48.79,492.493639,0
14764,45.72,-87.09,42.21,-83.35,492.3828357,0
14765,31.88,131.45,34.79,135.44,492.382006,0
14766,7.13,125.65,10.64,122.93,492.379592,0
14767,41.79,-87.75,41.53,-93.66,492.3463854,0
14768,44.83,-0.72,48.45,-4.42,492.3393022,0
14769,-8.38,-74.57,-12.02,-77.11,491.8382512,0
14770,24.96,46.7,25.26,51.57,491.614572,0
14771,16.91,96.13,21.17,94.92,491.5942516,0
14772,24.96,46.7,29.23,47.97,491.5193727,0
14773,33.43,-112.01,29.1,-111.05,491.4946421,0
14774,33.48,131.74,34.86,136.81,491.3408367,0
14775,32.33,15.06,32.1,20.27,491.1718977,0
14776,35.76,140.39,34.43,135.24,491.1300701,0
14777,40.78,-73.87,38.14,-78.45,491.1200412,0
14778,43.68,-79.63,40,-82.89,490.7605887,0
14779,45.51,12.35,46.24,6.11,490.6991035,0
14780,39.12,117.35,36.25,113.13,490.6335457,0
14781,40.73,-99.01,39.86,-104.67,490.6310544,0
14782,-2.59,-44.23,-1.38,-48.48,490.5924397,0
14783,54.13,45.21,55.41,37.91,490.5098295,0
14784,50.1,14.26,53.63,9.99,490.4664712,0
14785,38.17,-85.74,41.41,-81.85,490.2585852,0
14786,46.24,6.11,42.55,9.48,490.2078384,0
14787,30.67,111.44,34.45,108.75,490.1985655,0
14788,29.99,-90.26,29.98,-95.34,490.0669743,0
14789,47.97,-4.17,48.73,2.36,490.0561774,0
14790,48.69,9.22,49.01,2.55,490.0447503,0
14791,-8.13,-34.92,-7.22,-39.27,490.0280009,0
14792,-8.08,-79.11,-12.02,-77.11,490.0239093,0
14793,38.04,-84.61,33.64,-84.43,489.9584536,0
14794,-7.38,112.79,-3.44,114.76,489.8765752,0
14795,37.62,-122.37,41.78,-124.24,489.8330451,0
14796,12.92,5.21,9.01,7.26,489.7036744,0
14797,34.73,-92.22,32.9,-97.04,489.6792019,0
14798,52.83,-1.33,57.2,-2.2,489.6309291,0
14799,45.63,8.73,50.03,8.54,489.4494942,0
14800,1.73,40.09,-1.32,36.93,489.3229343,0
14801,48.61,-68.21,52.92,-66.86,489.3068107,0
14802,10.82,106.65,15.13,105.78,489.260138,0
14803,32.73,-117.19,33.43,-112.01,489.1743921,0
14804,48.35,11.79,46.24,6.11,489.0377046,0
14805,52.27,104.39,56.37,101.7,488.8955863,0
14806,24.54,118.13,22.64,113.81,488.7226323,0
14807,41.98,-87.9,46.35,-87.4,488.6353821,0
14808,35.62,-106.09,39.86,-104.67,488.5900365,0
14809,37.98,69.8,42.36,69.48,488.5336416,0
14810,51.29,6.77,51.13,13.77,488.5099677,0
14811,-27.67,-48.55,-23.63,-46.66,488.4651738,0
14812,24.55,55.1,26.27,50.63,488.4443843,0
14813,24.91,67.16,25.23,62.33,488.4404119,0
14814,2.75,101.71,6.93,100.39,488.4310901,0
14815,49.01,2.55,52.45,-1.75,488.2552538,0
14816,6.11,125.24,10.31,123.98,487.6201011,0
14817,42.7,23.41,40.98,28.81,487.6169095,0
14818,25.25,55.36,26.27,50.63,487.5765066,0
14819,53.35,-2.27,52.31,4.76,487.5068382,0
14820,-15.33,28.45,-13.56,32.59,487.3520843,0
14821,56.92,23.97,59.8,30.26,487.3508345,0
14822,42.36,-3.62,41.3,2.08,487.2439375,0
14823,53.92,12.28,50.87,7.14,486.9640204,0
14824,50.08,19.78,54.38,18.47,486.9454664,0
14825,29.54,52.59,25.26,51.57,486.8028797,0
14826,48.35,11.79,51.29,6.77,486.5332754,0
14827,30.69,-88.24,33.64,-84.43,486.4918352,0
14828,39.78,116.39,36.25,113.13,486.4375319,0
14829,29.99,-90.26,29.65,-95.28,486.403796,0
14830,52.7,-8.92,52.45,-1.75,486.2967317,0
14831,48.69,9.22,53.05,8.79,485.9665603,0
14832,58.88,5.64,63.11,7.82,485.914912,0
14833,40.9,29.31,44.57,26.1,485.72594,0
14834,-2.59,-44.23,-5.53,-47.46,485.5654085,0
14835,-21.56,-64.7,-17.42,-66.18,485.5435922,0
14836,40.98,28.81,36.9,30.8,485.3763956,0
14837,51.15,-0.19,51.29,6.77,485.351305,0
14838,51.15,-0.19,53.42,-6.27,485.2313899,0
14839,27.54,-99.46,29.98,-95.34,485.1819563,0
14840,34.72,10.69,32.33,15.06,485.1591296,0
14841,29.52,108.83,30.58,103.95,485.1251813,0
14842,49.63,6.21,51.15,-0.19,484.9189642,0
14843,44.05,-103.06,39.86,-104.67,484.4721127,0
14844,29.69,-82.27,33.64,-84.43,484.4424426,0
14845,40.64,-73.78,42.94,-78.73,484.3256115,0
14846,19.93,110.46,23.39,113.3,484.1337608,0
14847,22.64,113.81,24.21,109.39,483.9587249,0
14848,30.23,120.43,25.94,119.66,483.9334361,0
14849,41.9,2.76,40.63,8.29,483.7770263,0
14850,42.9,-8.42,40.49,-3.57,483.6481172,0
14851,46.24,6.11,43.81,11.21,483.5349428,0
14852,47.46,8.55,50.9,4.48,483.5130992,0
14853,-6.88,39.2,-3.37,36.63,483.4953582,0
14854,22.64,113.81,26.9,114.74,483.3503581,0
14855,40.49,-3.57,41.3,2.08,483.3479068,0
14856,48.11,16.57,51.43,12.24,483.2683707,0
14857,45.63,8.73,49.63,6.21,483.1655121,0
14858,40.85,-77.85,42.21,-83.35,483.1418724,0
14859,59.88,-1.3,55.87,-4.43,483.1095369,0
14860,27.7,85.36,28.75,80.58,483.0387978,0
14861,49.63,6.21,51.51,0.06,482.9291038,0
14862,15.25,104.87,13.91,100.61,482.8115238,0
14863,53.63,9.99,50.9,4.48,482.5591675,0
14864,46.22,14.46,44.82,20.31,482.4396172,0
14865,32.38,3.79,36.69,3.22,482.2867523,0
14866,34.45,108.75,30.75,106.06,482.2496777,0
14867,39.87,-75.24,42.08,-80.18,482.1957887,0
14868,49.21,-2.2,53.47,-1,482.0612093,0
14869,42.23,-8.63,43.3,-2.91,482.042374,0
14870,1.35,103.99,4.57,101.09,482.0032879,0
14871,-23.01,-47.13,-19.85,-43.95,481.8974262,0
14872,43.92,115.96,40.85,111.82,481.8469756,0
14873,40.89,14.29,39.25,9.05,481.7400951,0
14874,22.64,113.81,21.54,109.29,481.63557,0
14875,38.94,-77.46,40,-82.89,481.593708,0
14876,33.07,6.09,36.69,3.22,481.1004064,0
14877,48.35,11.79,52.46,9.69,480.8288098,0
14878,-41.33,174.81,-37.01,174.79,480.7244996,0
14879,52.17,-106.7,53.31,-113.58,480.7225374,0
14880,41.98,-87.9,41.53,-93.66,480.7082844,0
14881,40.79,-111.98,44.52,-109.02,480.6226073,0
14882,44.41,2.48,48.73,2.36,480.6201595,0
14883,-23.43,-46.47,-21.14,-50.42,480.5533508,0
14884,43.11,-76.11,38.85,-77.04,480.4563244,0
14885,52.56,13.29,48.35,11.79,480.0627555,0
14886,33.51,6.78,36.69,3.22,480.0240764,0
14887,-29.99,-51.17,-26.22,-48.8,479.9876765,0
14888,53.35,-2.27,57.54,-4.05,479.4544108,0
14889,52.56,13.29,49.47,8.51,479.3797149,0
14890,1.35,103.99,-2.9,104.7,479.3249355,0
14891,39.55,2.73,43.44,5.21,479.19963,0
14892,22.64,113.81,25.22,110.04,479.1753493,0
14893,22.47,70.01,19.09,72.87,479.1143485,0
14894,51.51,0.06,53.42,-6.27,479.1081551,0
14895,-7.52,110.76,-6.13,106.66,478.9079866,0
14896,-13.27,35.27,-15.11,39.28,478.8592785,0
14897,59.65,17.92,56.3,12.85,478.7090183,0
14898,-43.21,-65.27,-42.91,-71.14,478.5358206,0
14899,-6.57,146.73,-9.09,143.21,478.5049061,0
14900,54.51,-1.43,52.31,4.76,478.4418783,0
14901,57.19,65.32,61.03,69.09,478.3265192,0
14902,11.75,108.37,16.04,108.2,478.2560183,0
14903,34.79,135.44,33.59,130.45,478.2503977,0
14904,44.88,-93.22,42.95,-87.9,478.2425488,0
14905,-25.92,32.57,-29.97,30.95,478.0716974,0
14906,43.12,-77.67,38.85,-77.04,477.8779634,0
14907,51.1,16.89,48.35,11.79,477.7854859,0
14908,38.44,38.09,40.13,33,477.7792613,0
14909,55.74,9.15,52.31,4.76,477.735195,0
14910,14.51,121.02,10.64,122.93,477.7138624,0
14911,-28.74,32.09,-26.14,28.25,477.7106232,0
14912,15.25,104.87,13.68,100.75,477.4722281,0
14913,43.11,-76.11,38.94,-77.46,477.3936463,0
14914,63.79,20.28,59.65,17.92,477.346354,0
14915,37.36,-121.93,34.2,-118.36,477.277151,0
14916,38.28,114.7,40.56,110,477.1953276,0
14917,15.36,75.08,19.09,72.87,477.0939293,0
14918,47.46,8.55,49.01,2.55,476.9966839,0
14919,36.89,-76.2,40.78,-73.87,476.9775676,0
14920,34.73,-92.22,38.75,-90.37,476.9418288,0
14921,38.85,-77.04,42.94,-78.73,476.855884,0
14922,38.04,-84.61,42.21,-83.35,476.8518444,0
14923,10.02,34.59,8.98,38.8,476.77132,0
14924,59.19,10.26,63.46,10.92,476.6745372,0
14925,34.73,-92.22,32.85,-96.85,476.5954242,0
14926,-37.67,144.84,-41.55,147.21,476.4995929,0
14927,63.05,17.77,67.13,20.81,476.4460502,0
14928,50.35,30.89,48.88,24.69,476.41771,0
14929,26.25,73.05,28.57,77.1,476.331887,0
14930,-23.33,-51.13,-23.43,-46.47,476.2616402,0
14931,43.06,-108.46,39.86,-104.67,476.2530031,0
14932,6.16,-75.42,10.44,-75.51,476.2269506,0
14933,-19.85,-43.95,-23.43,-46.47,476.1885562,0
14934,32.84,130.86,34.79,135.44,476.1093636,0
14935,42.21,-83.35,44.26,-88.51,475.9529783,0
14936,22.01,113.38,24.21,109.39,475.8661411,0
14937,43.12,-77.67,42.21,-83.35,475.8181503,0
14938,29.98,-95.34,26.23,-97.65,475.7319041,0
14939,8.13,34.56,8.98,38.8,475.7276399,0
14940,-5.53,-47.46,-1.38,-48.48,475.7140983,0
14941,25.79,-80.29,29.69,-82.27,475.6056763,0
14942,30.13,-93.22,32.9,-97.04,475.5336541,0
14943,41.98,-87.9,40,-82.89,475.407134,0
14944,27.99,102.18,29.72,106.64,475.2881354,0
14945,52.83,-1.33,48.59,-2.08,475.2586592,0
14946,41.25,-8.68,37.01,-7.97,475.2354953,0
14947,19.44,-99.07,23.7,-98.96,475.0715138,0
14948,40.98,28.81,36.71,28.79,474.5721555,0
14949,36.23,59.64,36.91,54.4,474.5660278,0
14950,-0.87,100.35,1.12,104.12,474.4741733,0
14951,-17.96,19.72,-17.63,24.18,473.7239527,0
14952,30.67,111.44,29.72,106.64,473.7111598,0
14953,9.55,100.06,5.3,100.28,473.6903606,0
14954,38.28,114.7,39.97,119.73,473.5137255,0
14955,37.29,67.31,41.26,69.28,473.5093797,0
14956,52.68,1.28,55.95,-3.37,473.5005678,0
14957,43.63,1.36,46.24,6.11,473.4424513,0
14958,19.44,-99.07,19.28,-103.58,473.437996,0
14959,41.26,69.28,43.06,74.48,473.4334765,0
14960,55.92,14.09,59.65,17.92,473.4166907,0
14961,-2.44,32.93,-3.43,37.07,473.2476476,0
14962,30.12,31.41,31.72,35.99,472.8972001,0
14963,-23.01,-47.13,-18.88,-48.23,472.8783867,0
14964,-20.38,118.63,-17.8,122.2,472.8650151,0
14965,37.4,121.37,41.38,123.29,472.7935258,0
14966,25.59,85.09,22.65,88.45,472.4801007,0
14967,-3.71,128.09,-2.92,132.27,472.4769479,0
14968,18.44,-64.54,15.55,-61.3,472.4146406,0
14969,-0.14,-78.49,3.54,-76.38,472.3178862,0
14970,-33.95,151.18,-34.25,146.07,472.2375684,0
14971,23.72,-15.93,27.93,-15.39,472.1449284,0
14972,18.13,100.16,13.91,100.61,472.0151814,0
14973,45.2,7.65,48.35,11.79,471.7978105,0
14974,33.66,-101.82,32.85,-96.85,471.5391852,0
14975,50.1,14.26,47.44,19.26,471.4372888,0
14976,51.89,0.24,53.42,-6.27,471.4197362,0
14977,43.63,1.36,43.66,7.22,471.4102296,0
14978,-17.04,15.68,-12.81,15.76,471.3816477,0
14979,39.49,-0.48,36.67,-4.5,471.1928033,0
14980,16.32,-86.52,14.58,-90.53,470.9406424,0
14981,45.45,9.28,41.8,12.25,470.7630567,0
14982,38.78,-9.14,36.67,-4.5,470.7491693,0
14983,47.46,8.55,46.22,14.46,470.5966276,0
14984,11.28,49.15,10.39,44.94,470.4938169,0
14985,39.86,-104.67,37.76,-99.97,470.3760124,0
14986,37.51,-77.32,40.78,-73.87,470.3089281,0
14987,32.51,-92.04,32.9,-97.04,470.3077759,0
14988,39.49,-0.48,43.3,-2.91,470.2433147,0
14989,36.74,-6.06,40.49,-3.57,470.2382964,0
14990,-37.67,144.84,-35.31,149.2,470.1277519,0
14991,57.19,65.32,61.32,63.6,470.0243114,0
14992,42.85,71.3,43.35,77.04,469.5500426,0
14993,52.56,13.29,51.29,6.77,469.4777984,0
14994,-32.78,151.83,-28.83,153.56,469.3947937,0
14995,40.78,-73.87,42.94,-78.73,469.3474594,0
14996,12.12,120.1,10.31,123.98,469.1935112,0
14997,-12.91,-38.33,-9.51,-35.79,469.1263927,0
14998,6.58,3.32,6.47,7.56,469.084895,0
14999,-1.38,-48.48,-3.25,-52.25,469.072908,0
15000,18.44,-66,17.14,-61.79,469.0620448,0
15001,50.73,-3.41,49.01,2.55,468.8229371,0
15002,22.64,113.81,26.35,111.61,468.7753428,0
15003,26.51,-77.08,28.43,-81.31,468.7261143,0
15004,-16.44,-151.75,-14.95,-147.66,468.6220603,0
15005,35.62,-0.62,31.65,-2.27,468.38956,0
15006,14.51,121.02,12.07,124.55,468.3389008,0
15007,40.9,29.31,36.71,28.79,467.997089,0
15008,17.99,102.56,15.13,105.78,467.9076026,0
15009,38.91,16.24,41.8,12.25,467.7070973,0
15010,43.63,1.36,39.55,2.73,467.5961578,0
15011,-1.32,36.81,-2.25,40.91,467.5347057,0
15012,43.3,-2.91,41.3,2.08,467.4146178,0
15013,64.88,-157.73,64.82,-147.86,467.4068672,0
15014,51.51,0.06,48.45,-4.42,467.3078826,0
15015,10.16,76.39,10.82,72.18,467.2847041,0
15016,40.79,-111.98,43.56,-116.22,467.0033939,0
15017,17.39,102.79,13.68,100.75,466.8812331,0
15018,36.89,-76.2,40.64,-73.78,466.8478542,0
15019,51.51,0.06,51.29,6.77,466.7757104,0
15020,35.26,136.92,38.41,140.37,466.6701323,0
15021,44.23,43.08,40.15,44.4,466.6193435,0
15022,56.92,23.97,59.65,17.92,466.5598648,0
15023,9.07,-79.38,12.58,-81.71,466.4385474,0
15024,48.54,7.63,52.31,4.76,466.2222109,0
15025,-3.38,-64.72,-3.47,-68.92,466.1423608,0
15026,9.55,100.06,13.68,100.75,466.0601968,0
15027,36.74,-108.23,39.86,-104.67,465.9914323,0
15028,36.89,-76.2,35.21,-80.94,465.9184715,0
15029,-17.8,-63.17,-21.96,-63.65,465.8849955,0
15030,49.5,11.07,53.63,9.99,465.8761238,0
15031,18,-92.82,20.94,-89.66,465.8499423,0
15032,39.87,-75.24,42.93,-71.44,465.8282321,0
15033,41.8,12.59,40.66,17.95,465.7341046,0
15034,45.73,5.09,44.83,-0.72,465.6730914,0
15035,51.84,-8.49,52.45,-1.75,465.652746,0
15036,58.74,-94.07,62.81,-92.12,465.4588547,0
15037,63.19,14.5,59.35,17.94,465.3808794,0
15038,48.11,16.57,44.82,20.31,465.2379988,0
15039,-17.64,-63.14,-21.56,-64.7,465.230637,0
15040,-46.41,168.31,-43.49,172.53,465.1099069,0
15041,51.13,13.77,50.87,7.14,465.0485882,0
15042,39.18,-76.67,42.75,-73.8,464.9733765,0
15043,43.12,-77.67,38.94,-77.46,464.9590452,0
15044,46.89,142.72,42.78,141.69,464.9284507,0
